[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | INFO: Run ParseTemplate Behavior [ RunTime:0.012570s ]
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012680s ]
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | INFO: Tag[ view_filter ] --START--
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | INFO: Run ContentReplace Behavior [ RunTime:0.000609s ]
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | INFO: Run TokenBuild Behavior [ RunTime:0.000619s ]
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000443s ]
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | INFO: Run ShowRuntime Behavior [ RunTime:0.000707s ]
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002641s ]
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | INFO: Tag[ view_end ] --START--
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | INFO: Run ShowPageTrace Behavior [ RunTime:0.000603s ]
[ 2016-10-10T13:01:04+08:00 ] /weixin/index.php/Index/show | INFO: Tag[ view_end ] --END-- [ RunTime:0.000696s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Tag[ route_check ] --START--
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Run CheckRoute Behavior [ RunTime:0.000620s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Tag[ route_check ] --END-- [ RunTime:0.000730s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Tag[ app_begin ] --START--
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000498s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000585s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Tag[ view_template ] --START--
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Run LocationTemplate Behavior [ RunTime:0.000379s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Tag[ view_template ] --END-- [ RunTime:0.000471s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Tag[ view_parse ] --START--
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Run ParseTemplate Behavior [ RunTime:0.011577s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011687s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Tag[ view_filter ] --START--
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Run ContentReplace Behavior [ RunTime:0.000474s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Run TokenBuild Behavior [ RunTime:0.000505s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000377s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Run ShowRuntime Behavior [ RunTime:0.000614s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002253s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Tag[ view_end ] --START--
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Run ShowPageTrace Behavior [ RunTime:0.000544s ]
[ 2016-10-10T13:01:34+08:00 ] /weixin/index.php/Index/share | INFO: Tag[ view_end ] --END-- [ RunTime:0.000642s ]
[ 2016-10-10T13:25:41+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Tag[ route_check ] --START--
[ 2016-10-10T13:25:41+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Run CheckRoute Behavior [ RunTime:0.000958s ]
[ 2016-10-10T13:25:41+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Tag[ route_check ] --END-- [ RunTime:0.001073s ]
[ 2016-10-10T13:25:41+08:00 ] /weixin/index.php/Index/http_curlbaidu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-10-10T13:25:41+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Tag[ app_begin ] --START--
[ 2016-10-10T13:25:41+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000687s ]
[ 2016-10-10T13:25:41+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000781s ]
[ 2016-10-10T13:25:41+08:00 ] /weixin/index.php/Index/http_curlbaidu | NOTIC: [2] curl_errno(): 23 is not a valid cURL handle resource IndexAction.class.php 第 88 行.
[ 2016-10-10T13:26:20+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Tag[ route_check ] --START--
[ 2016-10-10T13:26:20+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Run CheckRoute Behavior [ RunTime:0.000647s ]
[ 2016-10-10T13:26:20+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Tag[ route_check ] --END-- [ RunTime:0.000765s ]
[ 2016-10-10T13:26:20+08:00 ] /weixin/index.php/Index/http_curlbaidu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-10-10T13:26:20+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Tag[ app_begin ] --START--
[ 2016-10-10T13:26:20+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000539s ]
[ 2016-10-10T13:26:20+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000629s ]
[ 2016-10-10T13:26:27+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Tag[ route_check ] --START--
[ 2016-10-10T13:26:27+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Run CheckRoute Behavior [ RunTime:0.000634s ]
[ 2016-10-10T13:26:27+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Tag[ route_check ] --END-- [ RunTime:0.000747s ]
[ 2016-10-10T13:26:27+08:00 ] /weixin/index.php/Index/http_curlbaidu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-10-10T13:26:27+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Tag[ app_begin ] --START--
[ 2016-10-10T13:26:27+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000526s ]
[ 2016-10-10T13:26:27+08:00 ] /weixin/index.php/Index/http_curlbaidu | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000612s ]
[ 2016-10-10T15:11:37+08:00 ] /weixin/index.php/Index/shareWeixin | INFO: Tag[ route_check ] --START--
[ 2016-10-10T15:11:37+08:00 ] /weixin/index.php/Index/shareWeixin | INFO: Run CheckRoute Behavior [ RunTime:0.000962s ]
[ 2016-10-10T15:11:37+08:00 ] /weixin/index.php/Index/shareWeixin | INFO: Tag[ route_check ] --END-- [ RunTime:0.001078s ]
[ 2016-10-10T15:11:37+08:00 ] /weixin/index.php/Index/shareWeixin | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-10-10T15:11:37+08:00 ] /weixin/index.php/Index/shareWeixin | INFO: Tag[ app_begin ] --START--
[ 2016-10-10T15:11:37+08:00 ] /weixin/index.php/Index/shareWeixin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000654s ]
[ 2016-10-10T15:11:37+08:00 ] /weixin/index.php/Index/shareWeixin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000775s ]
